ID,Date,Overflow,lastEmptied,wasAccessible,Compartment,fillPercentage
19,2025-02-04 12:52:40,0,2025-02-01 12:52:40,0,2,54
20,2025-02-04 12:52:40,0,2025-01-29 12:52:40,1,1,33
20,2025-02-04 12:52:40,0,2025-01-29 12:52:40,1,2,84
21,2025-02-04 12:52:40,0,2025-01-22 12:52:40,0,1,6
21,2025-02-04 12:52:40,0,2025-01-22 12:52:40,0,2,78
22,2025-02-04 12:52:40,0,2025-01-30 12:52:40,0,1,55
22,2025-02-04 12:52:40,0,2025-01-30 12:52:40,0,2,36
23,2025-02-04 12:52:40,0,2025-02-03 12:52:40,1,1,11
23,2025-02-04 12:52:40,0,2025-02-03 12:52:40,1,2,43
24,2025-02-04 12:52:40,0,2025-01-27 12:52:40,1,1,70
24,2025-02-04 12:52:40,0,2025-01-27 12:52:40,1,2,67
25,2025-02-04 12:52:40,0,2025-01-29 12:52:40,1,1,60
25,2025-02-04 12:52:40,0,2025-01-29 12:52:40,1,2,80
26,2025-02-04 12:52:40,0,2025-01-26 12:52:40,1,1,89
26,2025-02-04 12:52:40,0,2025-01-26 12:52:40,1,2,1
27,2025-02-04 12:52:40,0,2025-01-21 12:52:40,1,1,10
27,2025-02-04 12:52:40,0,2025-01-21 12:52:40,1,2,17
28,2025-02-04 12:52:40,0,2025-02-03 12:52:40,0,1,92
28,2025-02-04 12:52:40,0,2025-02-03 12:52:40,0,2,91
29,2025-02-04 12:52:40,0,2025-02-02 12:52:40,1,1,15
29,2025-02-04 12:52:40,0,2025-02-02 12:52:40,1,2,13
30,2025-02-04 12:52:40,0,2025-01-26 12:52:40,1,1,14
30,2025-02-04 12:52:40,0,2025-01-26 12:52:40,1,2,16
31,2025-02-04 12:52:40,0,2025-01-21 12:52:40,1,1,43
31,2025-02-04 12:52:40,0,2025-01-21 12:52:40,1,2,45
32,2025-02-04 12:52:40,0,2025-01-30 12:52:40,1,1,44
32,2025-02-04 12:52:40,0,2025-01-30 12:52:40,1,2,76
33,2025-02-04 12:52:40,0,2025-01-27 12:52:40,0,1,69
33,2025-02-04 12:52:40,0,2025-01-27 12:52:40,0,2,58
34,2025-02-04 12:52:40,0,2025-01-22 12:52:40,0,1,21
34,2025-02-04 12:52:40,1,2025-01-22 12:52:40,0,2,100
35,2025-02-04 12:52:40,0,2025-01-25 12:52:40,1,1,52
35,2025-02-04 12:52:40,1,2025-01-25 12:52:40,1,2,100
36,2025-02-04 12:52:40,0,2025-02-03 12:52:40,1,1,17
36,2025-02-04 12:52:40,0,2025-02-03 12:52:40,1,2,18
37,2025-02-04 12:52:40,0,2025-01-25 12:52:40,0,1,42
37,2025-02-04 12:52:40,0,2025-01-25 12:52:40,0,2,85
38,2025-02-04 12:52:40,0,2025-01-31 12:52:40,1,1,12
38,2025-02-04 12:52:40,0,2025-01-31 12:52:40,1,2,19
39,2025-02-04 12:52:40,0,2025-01-23 12:52:40,1,1,39
39,2025-02-04 12:52:40,0,2025-01-23 12:52:40,1,2,76
40,2025-02-04 12:52:40,0,2025-02-01 12:52:40,1,1,30
40,2025-02-04 12:52:40,0,2025-02-01 12:52:40,1,2,72
41,2025-02-04 12:52:40,0,2025-02-02 12:52:40,0,1,1
41,2025-02-04 12:52:40,0,2025-02-02 12:52:40,0,2,72
42,2025-02-04 12:52:40,0,2025-01-30 12:52:40,0,1,67
42,2025-02-04 12:52:40,0,2025-01-30 12:52:40,0,2,64
43,2025-02-04 12:52:40,0,2025-01-24 12:52:40,0,1,18
43,2025-02-04 12:52:40,0,2025-01-24 12:52:40,0,2,69
44,2025-02-04 12:52:40,0,2025-02-02 12:52:40,1,1,32
44,2025-02-04 12:52:40,0,2025-02-02 12:52:40,1,2,46
45,2025-02-04 12:52:40,1,2025-01-24 12:52:40,0,1,99
45,2025-02-04 12:52:40,0,2025-01-24 12:52:40,0,2,9
46,2025-02-04 12:52:40,0,2025-02-01 12:52:40,0,1,60
46,2025-02-04 12:52:40,0,2025-02-01 12:52:40,0,2,45
47,2025-02-04 12:52:40,0,2025-01-25 12:52:40,0,1,37
47,2025-02-04 12:52:40,0,2025-01-25 12:52:40,0,2,65
48,2025-02-04 12:52:40,0,2025-01-21 12:52:40,0,1,29
48,2025-02-04 12:52:40,0,2025-01-21 12:52:40,0,2,67
49,2025-02-04 12:52:40,0,2025-01-28 12:52:40,0,1,44
49,2025-02-04 12:52:40,0,2025-01-28 12:52:40,0,2,67
50,2025-02-04 12:52:40,0,2025-01-29 12:52:40,1,1,60
50,2025-02-04 12:52:40,0,2025-01-29 12:52:40,1,2,6
